# started on Wed Sep 16 13:58:22 2026

104,94;Joules;power/energy-pkg/;3146878612;100,00;;
3129594000;ns;user_time;3129594000;100,00;;
7993000;ns;system_time;7993000;100,00;;
3146849884;ns;duration_time;3146849884;100,00;;
