# started on Wed Sep 16 13:58:15 2026

101,58;Joules;power/energy-pkg/;3050352249;100,00;;
3039797000;ns;user_time;3039797000;100,00;;
4005000;ns;system_time;4005000;100,00;;
3050323213;ns;duration_time;3050323213;100,00;;
