# started on Wed Sep 16 13:57:33 2026

103,11;Joules;power/energy-pkg/;3162597464;100,00;;
3150145000;ns;user_time;3150145000;100,00;;
<not counted>;ns;system_time;0;100,00;;
3162569312;ns;duration_time;3162569312;100,00;;
