# started on Wed Sep 16 13:57:51 2026

100,97;Joules;power/energy-pkg/;3152113272;100,00;;
3140344000;ns;user_time;3140344000;100,00;;
4000000;ns;system_time;4000000;100,00;;
3152085217;ns;duration_time;3152085217;100,00;;
