# started on Wed Sep 16 14:09:03 2026

449,89;Joules;power/energy-pkg/;12688609460;100,00;;
12657323000;ns;user_time;12657323000;100,00;;
7995000;ns;system_time;7995000;100,00;;
12688501889;ns;duration_time;12688501889;100,00;;
