# started on Wed Sep 16 14:09:21 2026

440,24;Joules;power/energy-pkg/;12622532095;100,00;;
12601480000;ns;user_time;12601480000;100,00;;
<not counted>;ns;system_time;0;100,00;;
12622426159;ns;duration_time;12622426159;100,00;;
