# started on Wed Sep 16 14:09:41 2026

447,70;Joules;power/energy-pkg/;12285407867;100,00;;
12263557000;ns;user_time;12263557000;100,00;;
<not counted>;ns;system_time;0;100,00;;
12285303747;ns;duration_time;12285303747;100,00;;
