# started on Wed Sep 16 13:57:42 2026

4,68;Joules;power/energy-pkg/;170887094;100,00;;
143518000;ns;user_time;143518000;100,00;;
7553000;ns;system_time;7553000;100,00;;
170862215;ns;duration_time;170862215;100,00;;
