# started on Wed Sep 16 13:57:37 2026

4,08;Joules;power/energy-pkg/;176231621;100,00;;
151340000;ns;user_time;151340000;100,00;;
<not counted>;ns;system_time;0;100,00;;
176227560;ns;duration_time;176227560;100,00;;
