# started on Wed Sep 16 13:57:24 2026

4,16;Joules;power/energy-pkg/;172950924;100,00;;
152129000;ns;user_time;152129000;100,00;;
<not counted>;ns;system_time;0;100,00;;
172946538;ns;duration_time;172946538;100,00;;
