# started on Wed Sep 16 13:57:15 2026

4,36;Joules;power/energy-pkg/;172620787;100,00;;
151209000;ns;user_time;151209000;100,00;;
<not counted>;ns;system_time;0;100,00;;
172615674;ns;duration_time;172615674;100,00;;
