# started on Wed Sep 16 14:05:59 2026

424,61;Joules;power/energy-pkg/;12407889748;100,00;;
12376401000;ns;user_time;12376401000;100,00;;
12008000;ns;system_time;12008000;100,00;;
12407759697;ns;duration_time;12407759697;100,00;;
