# started on Wed Sep 16 14:06:45 2026

422,97;Joules;power/energy-pkg/;12440434761;100,00;;
12414593000;ns;user_time;12414593000;100,00;;
4000000;ns;system_time;4000000;100,00;;
12440329375;ns;duration_time;12440329375;100,00;;
