# started on Wed Sep 16 14:14:32 2026

1,08;Joules;power/energy-pkg/;52190179;100,00;;
45070000;ns;user_time;45070000;100,00;;
<not counted>;ns;system_time;0;100,00;;
52187044;ns;duration_time;52187044;100,00;;
