# started on Wed Sep 16 14:15:38 2026

0,95;Joules;power/energy-pkg/;53733713;100,00;;
47374000;ns;user_time;47374000;100,00;;
<not counted>;ns;system_time;0;100,00;;
53729876;ns;duration_time;53729876;100,00;;
