# started on Wed Sep 16 14:16:33 2026

2,36;Joules;power/energy-pkg/;92457431;100,00;;
68241000;ns;user_time;68241000;100,00;;
<not counted>;ns;system_time;0;100,00;;
92453970;ns;duration_time;92453970;100,00;;
