# started on Wed Sep 16 14:17:02 2026

4,74;Joules;power/energy-pkg/;176824934;100,00;;
157255000;ns;user_time;157255000;100,00;;
<not counted>;ns;system_time;0;100,00;;
176823803;ns;duration_time;176823803;100,00;;
