# started on Wed Sep 16 14:17:34 2026

5,07;Joules;power/energy-pkg/;196438987;100,00;;
155393000;ns;user_time;155393000;100,00;;
<not counted>;ns;system_time;0;100,00;;
196435378;ns;duration_time;196435378;100,00;;
