# started on Wed Sep 16 14:01:58 2026

165,64;Joules;power/energy-pkg/;4990355247;100,00;;
4966829000;ns;user_time;4966829000;100,00;;
<not counted>;ns;system_time;0;100,00;;
4990324522;ns;duration_time;4990324522;100,00;;
