# started on Wed Sep 16 14:01:14 2026

40,27;Joules;power/energy-pkg/;1325330539;100,00;;
1317873000;ns;user_time;1317873000;100,00;;
<not counted>;ns;system_time;0;100,00;;
1325297104;ns;duration_time;1325297104;100,00;;
