# started on Wed Sep 16 14:01:08 2026

39,51;Joules;power/energy-pkg/;1332243967;100,00;;
1319765000;ns;user_time;1319765000;100,00;;
3987000;ns;system_time;3987000;100,00;;
1332231573;ns;duration_time;1332231573;100,00;;
