# started on Wed Sep 16 14:27:53 2026

2603,95;Joules;power/energy-pkg/;75708979905;100,00;;
75682320000;ns;user_time;75682320000;100,00;;
3999000;ns;system_time;3999000;100,00;;
75708498334;ns;duration_time;75708498334;100,00;;
