# started on Wed Sep 16 14:21:40 2026

2423,94;Joules;power/energy-pkg/;75566148573;100,00;;
75544305000;ns;user_time;75544305000;100,00;;
<not counted>;ns;system_time;0;100,00;;
75565662607;ns;duration_time;75565662607;100,00;;
