# started on Wed Sep 16 14:29:14 2026

2659,08;Joules;power/energy-pkg/;77999894838;100,00;;
77977416000;ns;user_time;77977416000;100,00;;
<not counted>;ns;system_time;0;100,00;;
77999400006;ns;duration_time;77999400006;100,00;;
