# started on Wed Sep 16 14:30:39 2026

2612,95;Joules;power/energy-pkg/;75831877314;100,00;;
75765245000;ns;user_time;75765245000;100,00;;
16000000;ns;system_time;16000000;100,00;;
75831408173;ns;duration_time;75831408173;100,00;;
