# started on Wed Sep 16 13:59:08 2026

24,78;Joules;power/energy-pkg/;842550293;100,00;;
815211000;ns;user_time;815211000;100,00;;
7992000;ns;system_time;7992000;100,00;;
842541643;ns;duration_time;842541643;100,00;;
