# started on Wed Sep 16 13:58:54 2026

24,67;Joules;power/energy-pkg/;836116808;100,00;;
812677000;ns;user_time;812677000;100,00;;
3983000;ns;system_time;3983000;100,00;;
836122377;ns;duration_time;836122377;100,00;;
