# started on Wed Sep 16 13:59:23 2026

39,20;Joules;power/energy-pkg/;1264032661;100,00;;
1255397000;ns;user_time;1255397000;100,00;;
<not counted>;ns;system_time;0;100,00;;
1264021400;ns;duration_time;1264021400;100,00;;
