# started on Wed Sep 16 14:11:29 2026

1137,19;Joules;power/energy-pkg/;32886038760;100,00;;
32865032000;ns;user_time;32865032000;100,00;;
<not counted>;ns;system_time;0;100,00;;
32885813112;ns;duration_time;32885813112;100,00;;
