# started on Wed Sep 16 14:05:59 2026

1018,23;Joules;power/energy-pkg/;31901269705;100,00;;
31863602000;ns;user_time;31863602000;100,00;;
16001000;ns;system_time;16001000;100,00;;
31901052844;ns;duration_time;31901052844;100,00;;
