# started on Wed Sep 16 13:55:32 2026

98,43;Joules;power/energy-pkg/;3089211721;100,00;;
3073786000;ns;user_time;3073786000;100,00;;
7994000;ns;system_time;7994000;100,00;;
3089182292;ns;duration_time;3089182292;100,00;;
