# started on Wed Sep 16 13:55:42 2026

98,38;Joules;power/energy-pkg/;3096304598;100,00;;
3087715000;ns;user_time;3087715000;100,00;;
<not counted>;ns;system_time;0;100,00;;
3096276109;ns;duration_time;3096276109;100,00;;
