# started on Wed Sep 16 13:56:30 2026

98,95;Joules;power/energy-pkg/;3097915809;100,00;;
3078266000;ns;user_time;3078266000;100,00;;
12008000;ns;system_time;12008000;100,00;;
3097887227;ns;duration_time;3097887227;100,00;;
