# started on Wed Sep 16 13:55:59 2026

100,00;Joules;power/energy-pkg/;3097406414;100,00;;
3081968000;ns;user_time;3081968000;100,00;;
8005000;ns;system_time;8005000;100,00;;
3097377393;ns;duration_time;3097377393;100,00;;
