# started on Wed Sep 16 13:56:12 2026

94,60;Joules;power/energy-pkg/;3002615808;100,00;;
2989199000;ns;user_time;2989199000;100,00;;
3996000;ns;system_time;3996000;100,00;;
3002586666;ns;duration_time;3002586666;100,00;;
