# started on Wed Sep 16 13:55:35 2026

1,49;Joules;power/energy-pkg/;59972968;100,00;;
53100000;ns;user_time;53100000;100,00;;
<not counted>;ns;system_time;0;100,00;;
59968928;ns;duration_time;59968928;100,00;;
