# started on Wed Sep 16 13:55:40 2026

1,45;Joules;power/energy-pkg/;60005545;100,00;;
50379000;ns;user_time;50379000;100,00;;
3875000;ns;system_time;3875000;100,00;;
59985960;ns;duration_time;59985960;100,00;;
