# started on Wed Sep 16 13:55:30 2026

1,30;Joules;power/energy-pkg/;73716371;100,00;;
60346000;ns;user_time;60346000;100,00;;
<not counted>;ns;system_time;0;100,00;;
73712485;ns;duration_time;73712485;100,00;;
