# started on Wed Sep 16 14:38:18 2026

2637,13;Joules;power/energy-pkg/;77070181831;100,00;;
77045016000;ns;user_time;77045016000;100,00;;
3999000;ns;system_time;3999000;100,00;;
77069729143;ns;duration_time;77069729143;100,00;;
