# started on Wed Sep 16 14:41:09 2026

2670,70;Joules;power/energy-pkg/;79412214617;100,00;;
79380736000;ns;user_time;79380736000;100,00;;
7999000;ns;system_time;7999000;100,00;;
79411755839;ns;duration_time;79411755839;100,00;;
